itemId,userId,rating
1909,209982,2.5
2640,209982,4.0
1250,209982,1.5
1408,209982,3.0
1722,209982,2.0
780,238654,3.5
2959,238654,5.0
780,238654,3.5
1923,238654,3.0
4993,238654,4.5
593,238654,5.0
2959,238654,5.0
260,238654,4.5
4993,238654,4.5
2762,238654,4.0
1580,238654,3.0
3578,238654,4.0
1917,238654,2.5
2762,238654,4.0
1923,238654,3.0
1917,238654,2.5
3578,238654,4.0
260,238654,4.5
593,238654,5.0
1580,238654,3.0
750,193602,3.0
16,193602,2.0
750,193602,3.0
11,193602,3.0
16,193602,2.0
11,193602,3.0
2959,37954,5.0
527,37954,5.0
2959,37954,5.0
296,37954,5.0
858,37954,5.0
318,37954,5.0
858,37954,5.0
296,37954,5.0
527,37954,5.0
318,37954,5.0
1961,21575,4.0
920,21575,4.0
920,21575,4.0
1961,21575,4.0
480,197700,3.0
480,197700,3.0
593,197700,5.0
4226,197700,4.0
4226,197700,4.0
593,197700,5.0
1282,226372,3.5
1282,226372,3.5
158,226372,3.0
158,226372,3.0
1923,123980,4.5
1961,123980,4.0
104,123980,4.0
3114,123980,5.0
1961,123980,4.0
3114,123980,5.0
786,123980,4.0
104,123980,4.0
1923,123980,4.5
19,123980,4.0
19,123980,4.0
1213,123980,4.0
786,123980,4.0
1213,123980,4.0
442,123980,4.5
442,123980,4.5
1370,50256,4.0
4993,50256,5.0
2028,50256,5.0
4886,50256,4.0
1370,50256,4.0
58559,50256,4.5
4995,50256,4.5
165,50256,4.0
110,50256,4.5
4886,50256,4.0
3578,50256,4.5
58559,50256,4.5
110,50256,4.5
4993,50256,5.0
527,50256,5.0
165,50256,4.0
4995,50256,4.5
527,50256,5.0
788,50256,3.5
788,50256,3.5
2028,50256,5.0
3578,50256,4.5
4995,263252,4.0
2959,263252,4.5
4993,263252,3.5
2011,263252,3.5
2028,263252,4.0
4011,263252,4.0
2001,263252,4.0
45722,263252,3.0
3052,263252,4.0
3033,263252,4.0
551,263252,5.0
1089,263252,4.5
44191,263252,4.5
110,263252,5.0
1090,263252,4.0
1090,263252,4.0
45722,263252,3.0
48780,263252,5.0
296,263252,4.5
260,263252,4.0
141,263252,3.5
2762,263252,4.5
457,263252,4.0
8874,263252,5.0
457,263252,4.0
8874,263252,5.0
48780,263252,5.0
260,263252,4.0
2762,263252,4.5
141,263252,3.5
3033,263252,4.0
110,263252,5.0
4995,263252,4.0
4011,263252,4.0
2011,263252,3.5
4993,263252,3.5
2028,263252,4.0
44191,263252,4.5
3052,263252,4.0
1089,263252,4.5
2959,263252,4.5
3578,263252,5.0
3578,263252,5.0
551,263252,5.0
296,263252,4.5
2001,263252,4.0
500,263252,3.5
500,263252,3.5
832,103506,4.5
1485,103506,3.5
1393,103506,4.0
4226,103506,4.0
527,103506,4.5
527,103506,4.5
318,103506,4.5
588,103506,4.0
2054,103506,3.0
2268,103506,4.0
1608,103506,4.0
457,103506,3.5
832,103506,4.5
1370,103506,3.5
1673,103506,3.0
597,103506,5.0
1722,103506,4.0
253,103506,3.0
648,103506,4.5
454,103506,4.5
592,103506,4.0
3418,103506,4.0
165,103506,3.5
2115,103506,4.5
364,103506,4.5
858,103506,4.0
648,103506,4.5
3578,103506,4.0
592,103506,4.0
2001,103506,4.0
349,103506,4.5
4226,103506,4.0
380,103506,4.0
454,103506,4.5
2054,103506,3.0
1608,103506,4.0
480,103506,4.0
457,103506,3.5
480,103506,4.0
588,103506,4.0
2001,103506,4.0
2640,103506,3.5
1721,103506,3.0
11,103506,3.0
349,103506,4.5
377,103506,4.0
805,103506,4.0
4973,103506,3.5
2268,103506,4.0
4973,103506,3.5
8961,103506,5.0
380,103506,4.0
2115,103506,4.5
805,103506,4.0
1393,103506,4.0
2640,103506,3.5
5816,103506,4.5
858,103506,4.0
253,103506,3.0
8961,103506,5.0
364,103506,4.5
4896,103506,4.0
11,103506,3.0
597,103506,5.0
318,103506,4.5
5816,103506,4.5
3418,103506,4.0
1722,103506,4.0
1721,103506,3.0
539,103506,4.0
539,103506,4.0
1673,103506,3.0
4896,103506,4.0
3578,103506,4.0
1485,103506,3.5
165,103506,3.5
377,103506,4.0
1370,103506,3.5
2395,210007,5.0
2395,210007,5.0
235,210007,3.0
1968,210007,4.0
588,210007,4.0
235,210007,3.0
1968,210007,4.0
588,210007,4.0
551,210007,3.0
480,210007,4.0
551,210007,3.0
480,210007,4.0
480,267344,4.0
480,267344,4.0
1376,144471,3.0
1376,144471,3.0
4993,58454,5.0
4993,58454,5.0
318,246875,5.0
318,246875,5.0
778,17502,4.0
1391,17502,1.0
593,17502,4.0
1573,17502,2.0
1391,17502,1.0
778,17502,4.0
1573,17502,2.0
377,17502,3.0
1073,17502,3.0
318,17502,4.0
593,17502,4.0
318,17502,4.0
377,17502,3.0
1073,17502,3.0
588,250973,3.0
592,250973,4.0
339,250973,3.0
344,250973,3.0
172,250973,4.0
163,250973,5.0
316,250973,3.0
185,250973,4.0
145,250973,5.0
231,250973,1.0
316,250973,3.0
592,250973,4.0
344,250973,3.0
185,250973,4.0
163,250973,5.0
161,250973,3.0
172,250973,4.0
161,250973,3.0
231,250973,1.0
588,250973,3.0
145,250973,5.0
339,250973,3.0
1917,9312,5.0
1917,9312,5.0
1690,164963,2.5
783,164963,5.0
783,164963,5.0
1690,164963,2.5
3101,218210,5.0
3101,218210,5.0
1088,218210,5.0
1088,218210,5.0
48780,242791,5.0
858,242791,4.5
588,242791,4.5
45722,242791,5.0
1073,242791,4.0
4886,242791,5.0
527,242791,5.0
592,242791,3.5
4896,242791,4.0
1377,242791,4.5
4886,242791,5.0
4226,242791,4.5
3114,242791,4.0
8961,242791,5.0
2054,242791,3.0
293,242791,4.5
5816,242791,4.0
527,242791,5.0
45722,242791,5.0
3033,242791,4.0
4993,242791,4.0
783,242791,3.5
780,242791,3.0
223,242791,4.5
1580,242791,4.0
364,242791,5.0
223,242791,4.5
4226,242791,4.5
1954,242791,4.0
4993,242791,4.0
2617,242791,4.0
595,242791,4.5
3114,242791,4.0
40815,242791,4.0
924,242791,3.0
1377,242791,4.5
40815,242791,4.0
6373,242791,4.0
780,242791,3.0
2617,242791,4.0
596,242791,4.5
3033,242791,4.0
364,242791,5.0
858,242791,4.5
1954,242791,4.0
1639,242791,4.5
596,242791,4.5
3052,242791,5.0
1639,242791,4.5
8368,242791,4.0
2355,242791,4.0
158,242791,3.0
1580,242791,4.0
48780,242791,5.0
2502,242791,4.0
2502,242791,4.0
595,242791,4.5
158,242791,3.0
8961,242791,5.0
3052,242791,5.0
44191,242791,4.5
4896,242791,4.0
8368,242791,4.0
924,242791,3.0
44191,242791,4.5
588,242791,4.5
6373,242791,4.0
592,242791,3.5
2054,242791,3.0
1073,242791,4.0
5816,242791,4.0
783,242791,3.5
2355,242791,4.0
260,242791,5.0
293,242791,4.5
260,242791,5.0
527,160871,4.5
593,160871,4.5
1213,160871,4.5
858,160871,3.0
541,160871,5.0
527,160871,4.5
1213,160871,4.5
858,160871,3.0
608,160871,5.0
593,160871,4.5
5618,160871,5.0
541,160871,5.0
608,160871,5.0
318,160871,5.0
4226,160871,4.0
4226,160871,4.0
318,160871,5.0
5618,160871,5.0
1690,119910,4.0
1690,119910,4.0
1722,119910,3.0
1407,119910,3.0
1721,119910,5.0
1722,119910,3.0
1721,119910,5.0
1407,119910,3.0
480,226410,5.0
111,226410,4.0
593,226410,5.0
593,226410,5.0
480,226410,5.0
111,226410,4.0
590,140392,3.0
410,140392,5.0
153,140392,4.0
329,140392,4.0
590,140392,3.0
457,140392,3.0
434,140392,4.0
377,140392,5.0
349,140392,2.0
480,140392,4.0
150,140392,5.0
457,140392,3.0
158,140392,4.0
780,140392,5.0
153,140392,4.0
95,140392,4.0
500,140392,4.0
317,140392,4.0
158,140392,4.0
380,140392,3.0
95,140392,4.0
440,140392,4.0
434,140392,4.0
165,140392,5.0
551,140392,3.0
329,140392,4.0
588,140392,4.0
480,140392,4.0
595,140392,4.0
377,140392,5.0
595,140392,4.0
592,140392,3.0
380,140392,3.0
364,140392,5.0
780,140392,5.0
349,140392,2.0
150,140392,5.0
588,140392,4.0
317,140392,4.0
440,140392,4.0
410,140392,5.0
316,140392,4.0
592,140392,3.0
435,140392,5.0
500,140392,4.0
316,140392,4.0
551,140392,3.0
364,140392,5.0
435,140392,5.0
165,140392,5.0
8961,42093,5.0
68954,42093,5.0
68954,42093,5.0
4886,42093,5.0
260,42093,5.0
260,42093,5.0
4886,42093,5.0
8961,42093,5.0
296,193647,5.0
296,193647,5.0
8874,107634,4.0
8874,107634,4.0
480,136305,5.0
480,136305,5.0
5618,119927,5.0
5618,119927,5.0
541,119927,5.0
541,119927,5.0
4973,119927,5.0
4973,119927,5.0
158,259192,3.0
480,259192,4.0
2791,259192,4.5
527,259192,4.0
750,259192,4.5
265,259192,2.0
1729,259192,4.5
318,259192,4.5
2640,259192,3.5
457,259192,3.5
543,259192,4.0
2791,259192,4.5
923,259192,4.0
527,259192,4.0
745,259192,4.0
4226,259192,4.0
5060,259192,4.0
745,259192,4.0
1278,259192,4.0
2762,259192,3.5
1090,259192,4.5
2054,259192,3.5
480,259192,4.0
344,259192,4.0
2302,259192,3.0
593,259192,3.0
4226,259192,4.0
5060,259192,4.0
2011,259192,3.5
593,259192,3.0
318,259192,4.5
466,259192,4.0
112,259192,3.5
457,259192,3.5
2028,259192,4.5
112,259192,3.5
2640,259192,3.5
750,259192,4.5
265,259192,2.0
1407,259192,1.0
923,259192,4.0
2054,259192,3.5
1090,259192,4.5
2302,259192,3.0
1278,259192,4.0
543,259192,4.0
1729,259192,4.5
2028,259192,4.5
344,259192,4.0
2011,259192,3.5
466,259192,4.0
1407,259192,1.0
2762,259192,3.5
158,259192,3.0
74458,54396,4.5
8665,54396,4.0
70,54396,4.0
1690,54396,2.5
527,54396,3.5
58559,54396,3.5
3114,54396,2.0
4993,54396,3.5
1653,54396,4.5
2959,54396,4.5
1721,54396,3.0
1968,54396,3.5
1682,54396,4.0
1968,54396,3.5
8665,54396,4.0
8961,54396,4.5
48780,54396,4.5
2028,54396,5.0
1580,54396,3.5
1610,54396,4.5
858,54396,3.0
1653,54396,4.5
4995,54396,3.5
1682,54396,4.0
780,54396,2.5
70,54396,4.0
4995,54396,3.5
296,54396,4.0
1610,54396,4.5
1732,54396,3.5
780,54396,2.5
2959,54396,4.5
4226,54396,4.0
74458,54396,4.5
296,54396,4.0
1580,54396,3.5
4993,54396,3.5
58559,54396,3.5
1721,54396,3.0
68954,54396,4.5
1732,54396,3.5
48780,54396,4.5
527,54396,3.5
653,54396,1.0
858,54396,3.0
4226,54396,4.0
3578,54396,4.0
3578,54396,4.0
3114,54396,2.0
68954,54396,4.5
1690,54396,2.5
8961,54396,4.5
653,54396,1.0
2028,54396,5.0
527,234621,5.0
318,234621,5.0
318,234621,5.0
527,234621,5.0
2959,234621,5.0
2959,234621,5.0
593,234621,5.0
593,234621,5.0
380,119934,2.0
380,119934,2.0
608,119934,4.5
296,119934,4.5
1923,119934,4.5
1580,119934,2.5
1923,119934,4.5
593,119934,2.0
150,119934,4.0
150,119934,4.0
296,119934,4.5
593,119934,2.0
608,119934,4.5
1580,119934,2.5
2028,169085,4.0
2028,169085,4.0
1682,50307,5.0
110,50307,4.5
541,50307,5.0
1682,50307,5.0
541,50307,5.0
110,50307,4.5
1653,50307,5.0
1653,50307,5.0
5995,95362,4.5
4993,95362,4.5
6016,95362,4.5
2324,95362,5.0
6016,95362,4.5
2959,95362,2.5
2959,95362,2.5
4993,95362,4.5
4973,95362,4.0
68954,95362,5.0
68954,95362,5.0
4973,95362,4.0
2324,95362,5.0
5995,95362,4.5
8874,21641,3.0
4973,21641,4.0
296,21641,5.0
4011,21641,3.0
4011,21641,3.0
4973,21641,4.0
296,21641,5.0
8874,21641,3.0
2,152722,3.0
2054,152722,3.0
1485,152722,3.0
4993,152722,5.0
2054,152722,3.0
2,152722,3.0
260,152722,4.0
104,152722,4.0
3527,152722,3.0
745,152722,4.0
260,152722,4.0
919,152722,2.0
3578,152722,5.0
2502,152722,4.0
788,152722,2.0
1485,152722,3.0
4993,152722,5.0
1573,152722,2.0
588,152722,2.0
3527,152722,3.0
788,152722,2.0
2000,152722,4.0
1573,152722,2.0
745,152722,4.0
4896,152722,3.0
2001,152722,4.0
2502,152722,4.0
3033,152722,4.0
3578,152722,5.0
3033,152722,4.0
919,152722,2.0
104,152722,4.0
1917,152722,3.0
1580,152722,4.0
4896,152722,3.0
588,152722,2.0
2001,152722,4.0
1580,152722,4.0
1917,152722,3.0
2000,152722,4.0
45722,115856,5.0
45722,115856,5.0
318,17554,2.0
858,17554,1.0
4993,17554,4.0
318,17554,2.0
260,17554,4.0
58559,17554,4.0
858,17554,1.0
58559,17554,4.0
68954,17554,3.0
260,17554,4.0
4993,17554,4.0
68954,17554,3.0
58559,197777,4.5
58559,197777,4.5
318,197777,3.0
318,197777,3.0
4993,197777,3.0
4993,197777,3.0
708,197776,3.0
25,197776,5.0
58,197776,5.0
1393,197776,4.0
832,197776,4.0
17,197776,4.0
25,197776,5.0
6,197776,3.0
17,197776,4.0
805,197776,5.0
832,197776,4.0
780,197776,3.0
58,197776,5.0
6,197776,3.0
708,197776,3.0
1393,197776,4.0
141,197776,3.0
62,197776,5.0
141,197776,3.0
780,197776,3.0
805,197776,5.0
62,197776,5.0
68954,214167,4.5
2959,214167,4.0
293,214167,4.5
778,214167,4.0
293,214167,4.5
778,214167,4.0
68954,214167,4.5
2959,214167,4.0
4034,38037,5.0
1954,38037,5.0
1247,38037,5.0
318,38037,5.0
919,38037,5.0
4034,38037,5.0
858,38037,5.0
318,38037,5.0
2028,38037,5.0
919,38037,5.0
2028,38037,5.0
1954,38037,5.0
1968,38037,4.0
1247,38037,5.0
1968,38037,4.0
858,38037,5.0
1676,246933,1.0
1676,246933,1.0
1721,165016,5.0
1777,165016,3.0
1721,165016,5.0
1608,165016,4.0
1584,165016,3.0
1641,165016,3.0
1722,165016,4.0
1608,165016,4.0
1485,165016,3.0
1729,165016,5.0
1722,165016,4.0
1729,165016,5.0
1485,165016,3.0
1645,165016,4.0
1584,165016,3.0
1777,165016,3.0
1645,165016,4.0
1641,165016,3.0
2617,50334,4.0
2011,50334,3.5
1377,50334,3.0
2291,50334,4.5
2617,50334,4.0
1266,50334,2.5
1374,50334,4.5
1377,50334,3.0
596,50334,2.0
543,50334,4.5
596,50334,2.0
2291,50334,4.5
1266,50334,2.5
1374,50334,4.5
543,50334,4.5
2011,50334,3.5
1676,42144,3.5
1676,42144,3.5
58559,193696,4.5
58559,193696,4.5
1610,42151,4.0
1610,42151,4.0
480,42151,3.0
480,42151,3.0
3101,42151,5.0
3101,42151,5.0
1968,38064,3.0
587,38064,3.0
1968,38064,3.0
587,38064,3.0
2023,201911,5.0
2023,201911,5.0
910,103604,4.5
910,103604,4.5
296,197813,1.0
110,197813,3.0
110,197813,3.0
296,197813,1.0
480,136391,4.0
593,136391,1.5
480,136391,4.0
593,136391,1.5
68954,120011,5.0
4896,120011,4.5
68954,120011,5.0
8961,120011,4.5
4896,120011,4.5
8961,120011,4.5
2762,79062,5.0
2762,79062,5.0
3578,242900,5.0
2355,242900,4.0
3578,242900,5.0
3114,242900,5.0
2699,242900,3.0
2699,242900,3.0
2502,242900,5.0
1917,242900,4.0
223,242900,5.0
1917,242900,4.0
2762,242900,5.0
2502,242900,5.0
2762,242900,5.0
480,242900,4.0
2355,242900,4.0
2959,242900,5.0
2959,242900,5.0
223,242900,5.0
480,242900,4.0
3114,242900,5.0
1380,173273,2.0
1380,173273,2.0
364,70877,4.0
19,70877,3.0
344,70877,3.0
500,70877,4.0
587,70877,4.0
586,70877,3.0
377,70877,3.0
587,70877,4.0
480,70877,5.0
153,70877,3.0
592,70877,4.0
588,70877,4.0
349,70877,3.0
317,70877,3.0
500,70877,4.0
434,70877,3.0
457,70877,4.0
595,70877,4.0
410,70877,3.0
329,70877,4.0
329,70877,4.0
588,70877,4.0
410,70877,3.0
153,70877,3.0
454,70877,3.0
592,70877,4.0
165,70877,4.0
316,70877,3.0
434,70877,3.0
586,70877,3.0
344,70877,3.0
595,70877,4.0
150,70877,4.0
317,70877,3.0
480,70877,5.0
377,70877,3.0
349,70877,3.0
150,70877,4.0
165,70877,4.0
454,70877,3.0
457,70877,4.0
316,70877,3.0
364,70877,4.0
19,70877,3.0
111,87261,4.0
590,87261,4.0
153,87261,4.0
21,87261,3.0
265,87261,4.0
588,87261,4.0
235,87261,3.0
592,87261,4.0
595,87261,3.0
435,87261,4.0
21,87261,3.0
223,87261,5.0
410,87261,3.0
300,87261,3.0
288,87261,3.0
337,87261,3.0
296,87261,4.0
300,87261,3.0
590,87261,4.0
337,87261,3.0
592,87261,4.0
223,87261,5.0
296,87261,4.0
265,87261,4.0
111,87261,4.0
608,87261,3.0
588,87261,4.0
608,87261,3.0
288,87261,3.0
235,87261,3.0
153,87261,4.0
595,87261,3.0
435,87261,4.0
410,87261,3.0
58559,148706,5.0
4993,148706,4.5
4226,148706,3.0
4973,148706,4.5
4993,148706,4.5
58559,148706,5.0
5618,148706,2.0
4226,148706,3.0
6016,148706,5.0
6016,148706,5.0
8874,148706,3.5
4973,148706,4.5
5618,148706,2.0
8874,148706,3.5
1246,230627,5.0
1393,230627,4.5
590,230627,4.5
110,230627,5.0
480,230627,5.0
150,230627,4.5
62,230627,5.0
1961,230627,4.5
1961,230627,4.5
17,230627,5.0
480,230627,5.0
2012,230627,4.0
500,230627,4.0
62,230627,5.0
1610,230627,5.0
593,230627,4.5
1584,230627,5.0
590,230627,4.5
1387,230627,4.5
1721,230627,4.5
593,230627,4.5
318,230627,4.0
17,230627,5.0
2028,230627,5.0
2959,230627,4.5
2012,230627,4.0
608,230627,5.0
858,230627,4.0
1610,230627,5.0
2959,230627,4.5
500,230627,4.0
2028,230627,5.0
608,230627,5.0
1387,230627,4.5
1246,230627,5.0
110,230627,5.0
318,230627,4.0
858,230627,4.0
1721,230627,4.5
1393,230627,4.5
150,230627,4.5
1584,230627,5.0
288,99554,5.0
1089,99554,5.0
551,99554,5.0
1278,99554,4.5
858,99554,4.5
1278,99554,4.5
2699,99554,3.0
551,99554,5.0
2699,99554,3.0
1729,99554,4.5
903,99554,4.0
4226,99554,5.0
1213,99554,4.0
2959,99554,5.0
3160,99554,5.0
903,99554,4.0
858,99554,4.5
1089,99554,5.0
4226,99554,5.0
2959,99554,5.0
296,99554,5.0
111,99554,5.0
111,99554,5.0
296,99554,5.0
288,99554,5.0
1213,99554,4.0
3160,99554,5.0
1729,99554,4.5
750,124137,5.0
750,124137,5.0
2054,70891,2.0
2657,70891,4.0
4993,70891,4.5
783,70891,2.0
1997,70891,3.5
783,70891,2.0
4993,70891,4.5
1380,70891,3.5
2617,70891,2.5
2617,70891,2.5
158,70891,1.0
596,70891,0.5
2054,70891,2.0
2502,70891,4.5
158,70891,1.0
1380,70891,3.5
1997,70891,3.5
596,70891,0.5
2502,70891,4.5
2657,70891,4.0
58559,58606,5.0
58559,58606,5.0
1909,251116,5.0
1682,251116,5.0
2028,251116,5.0
2006,251116,5.0
1909,251116,5.0
2028,251116,5.0
1682,251116,5.0
2006,251116,5.0
480,42225,5.0
480,42225,5.0
592,173297,3.5
592,173297,3.5
1909,173297,3.0
2012,173297,3.5
2011,173297,4.0
1909,173297,3.0
2012,173297,3.5
2011,173297,4.0
318,136436,5.0
318,136436,5.0
2762,152820,5.0
30707,152820,4.0
780,152820,4.0
1573,152820,5.0
4226,152820,4.5
4226,152820,4.5
480,152820,5.0
480,152820,5.0
1573,152820,5.0
4973,152820,4.0
541,152820,4.5
2324,152820,5.0
593,152820,4.5
30707,152820,4.0
541,152820,4.5
318,152820,5.0
2762,152820,5.0
8961,152820,5.0
780,152820,4.0
593,152820,4.5
318,152820,5.0
4973,152820,4.0
2324,152820,5.0
8961,152820,5.0
802,189691,3.0
5,189691,3.0
780,189691,3.0
1073,189691,3.0
802,189691,3.0
608,189691,5.0
5,189691,3.0
260,189691,5.0
1073,189691,3.0
780,189691,3.0
260,189691,5.0
608,189691,5.0
2959,79101,4.0
1777,79101,3.0
2321,79101,3.0
2100,79101,1.0
2959,79101,4.0
3176,79101,2.0
2001,79101,2.0
158,79101,0.5
3101,79101,3.0
2321,79101,3.0
2001,79101,2.0
2502,79101,4.0
953,79101,2.0
1777,79101,3.0
596,79101,1.0
3101,79101,3.0
3176,79101,2.0
953,79101,2.0
596,79101,1.0
2502,79101,4.0
158,79101,0.5
2100,79101,1.0
586,189692,4.0
588,189692,3.5
6934,189692,3.0
19,189692,4.0
4993,189692,4.5
4011,189692,4.5
8874,189692,4.0
588,189692,3.5
30707,189692,4.5
2,189692,3.0
587,189692,2.5
1682,189692,5.0
2959,189692,5.0
1732,189692,4.5
44191,189692,5.0
296,189692,4.5
40815,189692,4.0
1408,189692,4.0
3578,189692,5.0
2355,189692,3.5
1073,189692,4.5
68954,189692,5.0
587,189692,2.5
2,189692,3.0
1917,189692,3.5
4973,189692,3.5
8665,189692,2.5
1917,189692,3.5
260,189692,4.0
288,189692,2.0
377,189692,3.0
110,189692,5.0
3578,189692,5.0
260,189692,4.0
1265,189692,4.5
318,189692,4.5
364,189692,5.0
318,189692,4.5
19,189692,4.0
8874,189692,4.0
1580,189692,3.5
293,189692,4.5
6373,189692,4.0
8665,189692,2.5
1732,189692,4.5
1961,189692,3.0
68954,189692,5.0
1954,189692,5.0
296,189692,4.5
4896,189692,4.0
2321,189692,4.5
1580,189692,3.5
858,189692,0.5
788,189692,4.0
110,189692,5.0
2355,189692,3.5
1408,189692,4.0
377,189692,3.0
4993,189692,4.5
58559,189692,4.5
8368,189692,4.0
6934,189692,3.0
8368,189692,4.0
58559,189692,4.5
44191,189692,5.0
364,189692,5.0
4896,189692,4.0
586,189692,4.0
6373,189692,4.0
40815,189692,4.0
344,189692,3.5
1682,189692,5.0
4011,189692,4.5
288,189692,2.0
293,189692,4.5
788,189692,4.0
2321,189692,4.5
1954,189692,5.0
2959,189692,5.0
1073,189692,4.5
1961,189692,3.0
1089,189692,4.0
30707,189692,4.5
858,189692,0.5
1265,189692,4.5
1089,189692,4.0
4973,189692,3.5
344,189692,3.5
1682,75014,5.0
1682,75014,5.0
527,1290,5.0
292,1290,2.0
3578,1290,3.0
527,1290,5.0
3578,1290,3.0
292,1290,2.0
1610,156937,5.0
223,156937,4.0
8961,156937,4.5
150,156937,5.0
457,156937,5.0
1394,156937,1.5
8961,156937,4.5
457,156937,5.0
223,156937,4.0
150,156937,5.0
1610,156937,5.0
1394,156937,1.5
110,156937,5.0
110,156937,5.0
1246,156937,5.0
1246,156937,5.0
2100,156942,3.0
2100,156942,3.0
318,173330,4.0
318,173330,4.0
2762,25873,4.0
1732,25873,5.0
2959,25873,4.0
2762,25873,4.0
2959,25873,4.0
1732,25873,5.0
48780,165142,4.0
318,165142,4.0
260,165142,4.0
318,165142,4.0
48780,165142,4.0
4993,165142,4.5
1213,165142,4.0
58559,165142,4.5
1213,165142,4.0
260,165142,4.0
68954,165142,3.5
110,165142,4.0
4993,165142,4.5
110,165142,4.0
68954,165142,3.5
527,165142,4.0
527,165142,4.0
58559,165142,4.5
858,165142,5.0
858,165142,5.0
454,132375,3.0
454,132375,3.0
500,132375,4.0
500,132375,4.0
648,70935,3.0
805,70935,3.0
648,70935,3.0
17,70935,3.0
260,70935,4.0
597,70935,4.0
597,70935,4.0
260,70935,4.0
805,70935,3.0
17,70935,3.0
1968,230677,4.0
1968,230677,4.0
1376,156954,4.5
1376,156954,4.5
4993,156954,5.0
4025,156954,3.0
953,156954,2.5
4025,156954,3.0
953,156954,2.5
4993,156954,5.0
2006,247067,2.0
46578,247067,5.0
910,247067,4.5
46578,247067,5.0
552,247067,3.0
2699,247067,0.5
3052,247067,4.0
910,247067,4.5
2006,247067,2.0
2699,247067,0.5
3052,247067,4.0
552,247067,3.0
30707,255267,3.0
30707,255267,3.0
25,128293,3.0
296,128293,4.0
25,128293,3.0
265,128293,4.0
527,128293,2.0
745,128293,4.0
527,128293,2.0
745,128293,4.0
608,128293,4.0
608,128293,4.0
265,128293,4.0
296,128293,4.0
6373,238885,4.0
466,238885,4.5
466,238885,4.5
8665,238885,3.5
8665,238885,3.5
6373,238885,4.0
919,128294,3.0
5995,128294,4.0
500,128294,3.5
788,128294,1.5
500,128294,3.5
1580,128294,4.5
2692,128294,5.0
919,128294,3.0
1580,128294,4.5
1639,128294,4.5
111,128294,4.5
3052,128294,5.0
2692,128294,5.0
788,128294,1.5
2006,128294,3.0
3052,128294,5.0
5995,128294,4.0
1552,128294,3.0
1552,128294,3.0
1092,128294,2.0
1092,128294,2.0
6373,128294,3.5
111,128294,4.5
1639,128294,4.5
2006,128294,3.0
6373,128294,3.5
110,136485,5.0
2028,136485,5.0
153,136485,3.0
2028,136485,5.0
153,136485,3.0
110,136485,5.0
74458,242980,4.0
30707,242980,4.0
480,242980,5.0
48780,242980,4.0
8368,242980,4.0
4025,242980,4.0
58559,242980,5.0
1917,242980,4.0
527,242980,5.0
6934,242980,1.0
68954,242980,5.0
593,242980,5.0
8961,242980,4.0
45722,242980,2.5
68954,242980,5.0
8961,242980,4.0
8665,242980,4.0
4993,242980,4.0
2355,242980,4.0
1917,242980,4.0
3578,242980,4.0
2959,242980,5.0
318,242980,5.0
2959,242980,5.0
4886,242980,4.5
8665,242980,4.0
953,242980,5.0
480,242980,5.0
4025,242980,4.0
3578,242980,4.0
953,242980,5.0
4993,242980,4.0
58559,242980,5.0
527,242980,5.0
260,242980,5.0
74458,242980,4.0
593,242980,5.0
45722,242980,2.5
8368,242980,4.0
2355,242980,4.0
4886,242980,4.5
30707,242980,4.0
6934,242980,1.0
48780,242980,4.0
260,242980,5.0
318,242980,5.0
1676,9512,4.0
3052,9512,3.5
1676,9512,4.0
858,9512,4.5
58559,9512,4.5
58559,9512,4.5
858,9512,4.5
3052,9512,3.5
318,165163,5.0
318,165163,5.0
5995,165163,5.0
5995,165163,5.0
2640,263466,3.0
8368,263466,4.5
6373,263466,2.5
2640,263466,3.0
8961,263466,3.0
8368,263466,4.5
8961,263466,3.0
6373,263466,2.5
527,99630,5.0
40815,99630,5.0
40815,99630,5.0
8368,99630,5.0
4896,99630,5.0
68954,99630,5.0
5816,99630,4.0
527,99630,5.0
68954,99630,5.0
4896,99630,5.0
8368,99630,5.0
5816,99630,4.0
2011,222517,3.0
2028,222517,5.0
25,222517,5.0
2011,222517,3.0
25,222517,5.0
2028,222517,5.0
2959,58681,4.5
333,58681,3.5
4973,58681,4.5
58559,58681,4.0
333,58681,3.5
2395,58681,4.5
1639,58681,3.0
5816,58681,3.0
58559,58681,4.0
4973,58681,4.5
858,58681,4.0
2959,58681,4.5
1639,58681,3.0
2395,58681,4.5
5816,58681,3.0
858,58681,4.0
318,189752,4.5
318,189752,4.5
1610,197950,3.0
442,197950,3.5
442,197950,3.5
19,197950,4.0
508,197950,2.0
750,197950,3.5
509,197950,3.5
509,197950,3.5
750,197950,3.5
19,197950,4.0
508,197950,2.0
1610,197950,3.0
805,62786,4.0
805,62786,4.0
2011,267590,0.5
920,267590,2.0
3,267590,0.5
337,267590,3.5
2321,267590,3.0
342,267590,4.5
3101,267590,2.5
920,267590,2.0
2012,267590,1.0
923,267590,5.0
235,267590,3.5
21,267590,4.0
337,267590,3.5
2321,267590,3.0
1265,267590,3.0
2011,267590,0.5
2054,267590,2.5
21,267590,4.0
1252,267590,4.0
2012,267590,1.0
1252,267590,4.0
1407,267590,3.5
2054,267590,2.5
1265,267590,3.0
923,267590,5.0
1407,267590,3.5
3101,267590,2.5
342,267590,4.5
3,267590,0.5
235,267590,3.5
1127,136513,2.0
653,136513,1.0
1265,136513,3.0
2699,136513,2.0
